budget,release_date,revenue,title,month,year,rating,season,genre,profitability,name,category,characters
36000000.0,2018-10-03,433888866.0,A Star Is Born,10,2018,R,Fall,Drama,397888866.0,Greg Grunberg,actor,"[""Phil (Jack's Driver)""]"
36000000.0,2018-10-03,433888866.0,A Star Is Born,10,2018,R,Fall,Drama,397888866.0,Lady Gaga,actress,"[""Ally""]"
160000000.0,2016-05-25,433677183.0,Warcraft,5,2016,PG-13,Summer,Action,273677183.0,Dominic Cooper,actor,"[""Llane Wrynn""]"
160000000.0,2016-05-25,433677183.0,Warcraft,5,2016,PG-13,Summer,Action,273677183.0,Ben Foster,actor,"[""Medivh""]"
160000000.0,2016-05-25,433677183.0,Warcraft,5,2016,PG-13,Summer,Action,273677183.0,Paula Patton,actress,"[""Garona""]"
160000000.0,2016-05-25,433677183.0,Warcraft,5,2016,PG-13,Summer,Action,273677183.0,Travis Fimmel,actor,"[""Anduin Lothar""]"
84000000.0,2017-12-20,432844677.0,The Greatest Showman,12,2017,PG,Holiday,Drama,348844677.0,Michelle Williams,actress,"[""Charity Barnum""]"
84000000.0,2017-12-20,432844677.0,The Greatest Showman,12,2017,PG,Holiday,Drama,348844677.0,Hugh Jackman,actor,"[""P.T. Barnum""]"
84000000.0,2017-12-20,432844677.0,The Greatest Showman,12,2017,PG,Holiday,Drama,348844677.0,Zendaya,actress,"[""Anne Wheeler""]"
84000000.0,2017-12-20,432844677.0,The Greatest Showman,12,2017,PG,Holiday,Drama,348844677.0,Zac Efron,actor,"[""Phillip Carlyle""]"
100000000.0,2012-12-25,425368238.0,Django Unchained,12,2012,R,Holiday,Drama,325368238.0,Kerry Washington,actress,"[""Broomhilda von Shaft""]"
100000000.0,2012-12-25,425368238.0,Django Unchained,12,2012,R,Holiday,Drama,325368238.0,Christoph Waltz,actor,"[""Dr. King Schultz""]"
100000000.0,2012-12-25,425368238.0,Django Unchained,12,2012,R,Holiday,Drama,325368238.0,Leonardo DiCaprio,actor,"[""Calvin Candie""]"
100000000.0,2012-12-25,425368238.0,Django Unchained,12,2012,R,Holiday,Drama,325368238.0,Jamie Foxx,actor,"[""Django""]"
155000000.0,2010-12-08,415686217.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,12,2010,PG,Holiday,Adventure,260686217.0,Ben Barnes,actor,"[""Caspian""]"
155000000.0,2010-12-08,415686217.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,12,2010,PG,Holiday,Adventure,260686217.0,Georgie Henley,actress,"[""Lucy Pevensie""]"
155000000.0,2010-12-08,415686217.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,12,2010,PG,Holiday,Adventure,260686217.0,Will Poulter,actor,"[""Eustace Scrubb""]"
155000000.0,2010-12-08,415686217.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,12,2010,PG,Holiday,Adventure,260686217.0,Skandar Keynes,actor,"[""Edmund Pevensie""]"
120000000.0,2016-07-27,415484914.0,Jason Bourne,7,2016,PG-13,Summer,Action,295484914.0,Tommy Lee Jones,actor,"[""CIA Director Robert Dewey""]"
120000000.0,2016-07-27,415484914.0,Jason Bourne,7,2016,PG-13,Summer,Action,295484914.0,Matt Damon,actor,"[""Jason Bourne""]"
120000000.0,2016-07-27,415484914.0,Jason Bourne,7,2016,PG-13,Summer,Action,295484914.0,Vincent Cassel,actor,"[""Asset""]"
120000000.0,2016-07-27,415484914.0,Jason Bourne,7,2016,PG-13,Summer,Action,295484914.0,Alicia Vikander,actress,"[""Heather Lee""]"
120000000.0,2013-07-23,415440673.0,The Wolverine,7,2013,PG-13,Summer,Action,295440673.0,Will Yun Lee,actor,"[""Harada""]"
120000000.0,2013-07-23,415440673.0,The Wolverine,7,2013,PG-13,Summer,Action,295440673.0,Hugh Jackman,actor,"[""Logan""]"
120000000.0,2013-07-23,415440673.0,The Wolverine,7,2013,PG-13,Summer,Action,295440673.0,Rila Fukushima,actress,"[""Yukio""]"
120000000.0,2013-07-23,415440673.0,The Wolverine,7,2013,PG-13,Summer,Action,295440673.0,Tao Okamoto,actress,"[""Mariko""]"
15000000.0,2010-09-06,414211549.0,The King's Speech,9,2010,R,Fall,Drama,399211549.0,Geoffrey Rush,actor,"[""Lionel Logue""]"
15000000.0,2010-09-06,414211549.0,The King's Speech,9,2010,R,Fall,Drama,399211549.0,Helena Bonham Carter,actress,"[""Queen Elizabeth""]"
15000000.0,2010-09-06,414211549.0,The King's Speech,9,2010,R,Fall,Drama,399211549.0,Colin Firth,actor,"[""King George VI""]"
15000000.0,2010-09-06,414211549.0,The King's Speech,9,2010,R,Fall,Drama,399211549.0,Derek Jacobi,actor,"[""Archbishop Cosmo Lang""]"
125000000.0,2017-06-06,409231607.0,The Mummy,6,2017,PG-13,Summer,Fantasy,284231607.0,Tom Cruise,actor,"[""Nick Morton""]"
125000000.0,2017-06-06,409231607.0,The Mummy,6,2017,PG-13,Summer,Fantasy,284231607.0,Russell Crowe,actor,"[""Henry Jekyll""]"
125000000.0,2017-06-06,409231607.0,The Mummy,6,2017,PG-13,Summer,Fantasy,284231607.0,Sofia Boutella,actress,"[""Ahmanet""]"
125000000.0,2017-06-06,409231607.0,The Mummy,6,2017,PG-13,Summer,Fantasy,284231607.0,Annabelle Wallis,actress,"[""Jenny Halsey""]"
105000000.0,2016-06-23,408579038.0,Ice Age: Collision Course,6,2016,PG,Summer,Adventure,303579038.0,Chris Wedge,actor,"[""Scrat""]"
105000000.0,2016-06-23,408579038.0,Ice Age: Collision Course,6,2016,PG,Summer,Adventure,303579038.0,Ray Romano,actor,"[""Manny""]"
105000000.0,2016-06-23,408579038.0,Ice Age: Collision Course,6,2016,PG,Summer,Adventure,303579038.0,John Leguizamo,actor,"[""Sid""]"
105000000.0,2016-06-23,408579038.0,Ice Age: Collision Course,6,2016,PG,Summer,Adventure,303579038.0,Denis Leary,actor,"[""Diego""]"
180000000.0,2013-07-11,407602906.0,Pacific Rim,7,2013,PG-13,Summer,Action,227602906.0,Charlie Day,actor,"[""Dr. Newton Geiszler""]"
180000000.0,2013-07-11,407602906.0,Pacific Rim,7,2013,PG-13,Summer,Action,227602906.0,Charlie Hunnam,actor,"[""Raleigh Becket""]"
180000000.0,2013-07-11,407602906.0,Pacific Rim,7,2013,PG-13,Summer,Action,227602906.0,Rinko Kikuchi,actress,"[""Mako Mori""]"
180000000.0,2013-07-11,407602906.0,Pacific Rim,7,2013,PG-13,Summer,Action,227602906.0,Idris Elba,actor,"[""Stacker Pentecost""]"
170000000.0,2019-01-31,404852543.0,Alita: Battle Angel,1,2019,PG-13,Winter,Action,234852543.0,Christoph Waltz,actor,"[""Dr. Dyson Ido""]"
170000000.0,2019-01-31,404852543.0,Alita: Battle Angel,1,2019,PG-13,Winter,Action,234852543.0,Mahershala Ali,actor,"[""Vector""]"
170000000.0,2019-01-31,404852543.0,Alita: Battle Angel,1,2019,PG-13,Winter,Action,234852543.0,Jennifer Connelly,actress,"[""Chiren""]"
170000000.0,2019-01-31,404852543.0,Alita: Battle Angel,1,2019,PG-13,Winter,Action,234852543.0,Rosa Salazar,actress,"[""Alita""]"
130000000.0,2012-05-30,403170142.0,Prometheus,5,2012,R,Summer,Science Fiction,273170142.0,Noomi Rapace,actress,"[""Elizabeth Shaw""]"
130000000.0,2012-05-30,403170142.0,Prometheus,5,2012,R,Summer,Science Fiction,273170142.0,Charlize Theron,actress,"[""Meredith Vickers""]"
130000000.0,2012-05-30,403170142.0,Prometheus,5,2012,R,Summer,Science Fiction,273170142.0,Michael Fassbender,actor,"[""David""]"
130000000.0,2012-05-30,403170142.0,Prometheus,5,2012,R,Summer,Science Fiction,273170142.0,Logan Marshall-Green,actor,"[""Charlie Holloway""]"
170000000.0,2010-12-10,400062763.0,TRON: Legacy,12,2010,PG,Holiday,Adventure,230062763.0,Bruce Boxleitner,actor,"[""Alan Bradley"",""Tron""]"
170000000.0,2010-12-10,400062763.0,TRON: Legacy,12,2010,PG,Holiday,Adventure,230062763.0,Jeff Bridges,actor,"[""Kevin Flynn"",""Clu""]"
170000000.0,2010-12-10,400062763.0,TRON: Legacy,12,2010,PG,Holiday,Adventure,230062763.0,Olivia Wilde,actress,"[""Quorra""]"
170000000.0,2010-12-10,400062763.0,TRON: Legacy,12,2010,PG,Holiday,Adventure,230062763.0,Garrett Hedlund,actor,"[""Sam Flynn""]"
170000000.0,2012-05-30,396600000.0,Snow White and the Huntsman,5,2012,PG-13,Summer,Adventure,226600000.0,Charlize Theron,actress,"[""Ravenna""]"
170000000.0,2012-05-30,396600000.0,Snow White and the Huntsman,5,2012,PG-13,Summer,Adventure,226600000.0,Chris Hemsworth,actor,"[""The Huntsman""]"
170000000.0,2012-05-30,396600000.0,Snow White and the Huntsman,5,2012,PG-13,Summer,Adventure,226600000.0,Kristen Stewart,actress,"[""Snow White""]"
170000000.0,2012-05-30,396600000.0,Snow White and the Huntsman,5,2012,PG-13,Summer,Adventure,226600000.0,Sam Claflin,actor,"[""William""]"
75000000.0,2018-07-09,395044706.0,Mamma Mia! Here We Go Again,7,2018,PG-13,Summer,Comedy,320044706.0,Meryl Streep,actress,"[""Donna""]"
75000000.0,2018-07-09,395044706.0,Mamma Mia! Here We Go Again,7,2018,PG-13,Summer,Comedy,320044706.0,Cher,actress,"[""Ruby Sheridan""]"
75000000.0,2018-07-09,395044706.0,Mamma Mia! Here We Go Again,7,2018,PG-13,Summer,Comedy,320044706.0,Amanda Seyfried,actress,"[""Sophie""]"
75000000.0,2018-07-09,395044706.0,Mamma Mia! Here We Go Again,7,2018,PG-13,Summer,Comedy,320044706.0,Lily James,actress,"[""Young Donna""]"
250000000.0,2018-05-15,392952373.0,Solo: A Star Wars Story,5,2018,PG-13,Summer,Adventure,142952373.0,Woody Harrelson,actor,"[""Beckett""]"
250000000.0,2018-05-15,392952373.0,Solo: A Star Wars Story,5,2018,PG-13,Summer,Adventure,142952373.0,Alden Ehrenreich,actor,"[""Han Solo""]"
250000000.0,2018-05-15,392952373.0,Solo: A Star Wars Story,5,2018,PG-13,Summer,Adventure,142952373.0,Donald Glover,actor,"[""Lando Calrissian""]"
250000000.0,2018-05-15,392952373.0,Solo: A Star Wars Story,5,2018,PG-13,Summer,Adventure,142952373.0,Emilia Clarke,actress,"[""Qi'ra""]"
100000000.0,2013-12-25,392000694.0,The Wolf of Wall Street,12,2013,R,Holiday,Crime,292000694.0,Leonardo DiCaprio,actor,"[""Jordan Belfort""]"
100000000.0,2013-12-25,392000694.0,The Wolf of Wall Street,12,2013,R,Holiday,Crime,292000694.0,Matthew McConaughey,actor,"[""Mark Hanna""]"
100000000.0,2013-12-25,392000694.0,The Wolf of Wall Street,12,2013,R,Holiday,Crime,292000694.0,Jonah Hill,actor,"[""Donnie Azoff""]"
100000000.0,2013-12-25,392000694.0,The Wolf of Wall Street,12,2013,R,Holiday,Crime,292000694.0,Margot Robbie,actress,"[""Naomi Lapaglia""]"
165000000.0,2016-06-22,389681935.0,Independence Day: Resurgence,6,2016,PG-13,Summer,Action,224681935.0,Bill Pullman,actor,"[""President Whitmore""]"
165000000.0,2016-06-22,389681935.0,Independence Day: Resurgence,6,2016,PG-13,Summer,Action,224681935.0,Jeff Goldblum,actor,"[""David Levinson""]"
165000000.0,2016-06-22,389681935.0,Independence Day: Resurgence,6,2016,PG-13,Summer,Action,224681935.0,Liam Hemsworth,actor,"[""Jake Morrison""]"
165000000.0,2016-06-22,389681935.0,Independence Day: Resurgence,6,2016,PG-13,Summer,Action,224681935.0,Maika Monroe,actress,"[""Patricia Whitmore""]"
170000000.0,2019-05-29,386600138.0,Godzilla: King of the Monsters,5,2019,PG-13,Summer,Science Fiction,216600138.0,Ken Watanabe,actor,"[""Dr. Ishiro Serizawa""]"
170000000.0,2019-05-29,386600138.0,Godzilla: King of the Monsters,5,2019,PG-13,Summer,Science Fiction,216600138.0,Kyle Chandler,actor,"[""Mark Russell""]"
170000000.0,2019-05-29,386600138.0,Godzilla: King of the Monsters,5,2019,PG-13,Summer,Science Fiction,216600138.0,Vera Farmiga,actress,"[""Dr. Emma Russell""]"
170000000.0,2019-05-29,386600138.0,Godzilla: King of the Monsters,5,2019,PG-13,Summer,Science Fiction,216600138.0,Millie Bobby Brown,actress,"[""Madison Russell""]"
175000000.0,2017-06-15,383925276.0,Cars 3,6,2017,G,Summer,Adventure,208925276.0,Chris Cooper,actor,"[""Smokey""]"
175000000.0,2017-06-15,383925276.0,Cars 3,6,2017,G,Summer,Adventure,208925276.0,Nathan Fillion,actor,"[""Sterling""]"
175000000.0,2017-06-15,383925276.0,Cars 3,6,2017,G,Summer,Adventure,208925276.0,Owen Wilson,actor,"[""Lightning McQueen""]"
175000000.0,2017-06-15,383925276.0,Cars 3,6,2017,G,Summer,Adventure,208925276.0,Cristela Alonzo,actress,"[""Cruz Ramirez""]"
150000000.0,2015-05-13,378858340.0,Mad Max: Fury Road,5,2015,R,Summer,Action,228858340.0,Charlize Theron,actress,"[""Imperator Furiosa""]"
150000000.0,2015-05-13,378858340.0,Mad Max: Fury Road,5,2015,R,Summer,Action,228858340.0,Tom Hardy,actor,"[""Max Rockatansky""]"
150000000.0,2015-05-13,378858340.0,Mad Max: Fury Road,5,2015,R,Summer,Action,228858340.0,Nicholas Hoult,actor,"[""Nux""]"
150000000.0,2015-05-13,378858340.0,Mad Max: Fury Road,5,2015,R,Summer,Action,228858340.0,Zoë Kravitz,actress,"[""Toast the Knowing""]"
55000000.0,2017-02-08,378827494.0,Fifty Shades Darker,2,2017,R,Winter,Drama,323827494.0,Dakota Johnson,actress,"[""Anastasia Steele""]"
55000000.0,2017-02-08,378827494.0,Fifty Shades Darker,2,2017,R,Winter,Drama,323827494.0,Eric Johnson,actor,"[""Jack Hyde""]"
55000000.0,2017-02-08,378827494.0,Fifty Shades Darker,2,2017,R,Winter,Drama,323827494.0,Jamie Dornan,actor,"[""Christian Grey""]"
55000000.0,2017-02-08,378827494.0,Fifty Shades Darker,2,2017,R,Winter,Drama,323827494.0,Eloise Mumford,actress,"[""Kate Kavanagh""]"
45000000.0,2012-09-27,376141306.0,Taken 2,9,2012,PG-13,Fall,Action,331141306.0,Liam Neeson,actor,"[""Bryan Mills""]"
45000000.0,2012-09-27,376141306.0,Taken 2,9,2012,PG-13,Fall,Action,331141306.0,Leland Orser,actor,"[""Sam""]"
45000000.0,2012-09-27,376141306.0,Taken 2,9,2012,PG-13,Fall,Action,331141306.0,Maggie Grace,actress,"[""Kim""]"
45000000.0,2012-09-27,376141306.0,Taken 2,9,2012,PG-13,Fall,Action,331141306.0,Famke Janssen,actress,"[""Lenore""]"
90000000.0,2018-12-06,375540831.0,Spider-Man: Into the Spider-Verse,12,2018,PG,Holiday,Action,285540831.0,Mahershala Ali,actor,"[""Uncle Aaron""]"
90000000.0,2018-12-06,375540831.0,Spider-Man: Into the Spider-Verse,12,2018,PG,Holiday,Action,285540831.0,Hailee Steinfeld,actress,"[""Gwen Stacy""]"
90000000.0,2018-12-06,375540831.0,Spider-Man: Into the Spider-Verse,12,2018,PG,Holiday,Action,285540831.0,Jake Johnson,actor,"[""Peter B. Parker""]"
90000000.0,2018-12-06,375540831.0,Spider-Man: Into the Spider-Verse,12,2018,PG,Holiday,Action,285540831.0,Shameik Moore,actor,"[""Miles Morales""]"
95000000.0,2019-07-25,374251247.0,Once Upon a Time… in Hollywood,7,2019,R,Summer,Comedy,279251247.0,Brad Pitt,actor,"[""Cliff Booth""]"
95000000.0,2019-07-25,374251247.0,Once Upon a Time… in Hollywood,7,2019,R,Summer,Comedy,279251247.0,Leonardo DiCaprio,actor,"[""Rick Dalton""]"
95000000.0,2019-07-25,374251247.0,Once Upon a Time… in Hollywood,7,2019,R,Summer,Comedy,279251247.0,Timothy Olyphant,actor,"[""James Stacy""]"
95000000.0,2019-07-25,374251247.0,Once Upon a Time… in Hollywood,7,2019,R,Summer,Comedy,279251247.0,Margot Robbie,actress,"[""Sharon Tate""]"
132000000.0,2014-11-22,373552094.0,Penguins of Madagascar,11,2014,PG,Holiday,Family,241552094.0,Conrad Vernon,actor,"[""Rico""]"
132000000.0,2014-11-22,373552094.0,Penguins of Madagascar,11,2014,PG,Holiday,Family,241552094.0,Christopher Knights,actor,"[""Private""]"
132000000.0,2014-11-22,373552094.0,Penguins of Madagascar,11,2014,PG,Holiday,Family,241552094.0,Tom McGrath,actor,"[""Skipper""]"
132000000.0,2014-11-22,373552094.0,Penguins of Madagascar,11,2014,PG,Holiday,Family,241552094.0,Chris Miller,actor,"[""Kowalski""]"
130000000.0,2011-10-25,371940071.0,The Adventures of Tintin,10,2011,PG,Fall,Adventure,241940071.0,Andy Serkis,actor,"[""Captain Haddock"",""Sir Francis Haddock""]"
130000000.0,2011-10-25,371940071.0,The Adventures of Tintin,10,2011,PG,Fall,Adventure,241940071.0,Simon Pegg,actor,"[""Thompson""]"
130000000.0,2011-10-25,371940071.0,The Adventures of Tintin,10,2011,PG,Fall,Adventure,241940071.0,Jamie Bell,actor,"[""Tintin""]"
130000000.0,2011-10-25,371940071.0,The Adventures of Tintin,10,2011,PG,Fall,Adventure,241940071.0,Daniel Craig,actor,"[""Sakharine"",""Red Rackham""]"
130000000.0,2013-03-26,371876278.0,G.I. Joe: Retaliation,3,2013,PG-13,Spring,Adventure,241876278.0,Dwayne Johnson,actor,"[""Roadblock""]"
130000000.0,2013-03-26,371876278.0,G.I. Joe: Retaliation,3,2013,PG-13,Spring,Adventure,241876278.0,Byung-Hun Lee,actor,"[""Storm Shadow""]"
130000000.0,2013-03-26,371876278.0,G.I. Joe: Retaliation,3,2013,PG-13,Spring,Adventure,241876278.0,Channing Tatum,actor,"[""Duke""]"
130000000.0,2013-03-26,371876278.0,G.I. Joe: Retaliation,3,2013,PG-13,Spring,Adventure,241876278.0,Adrianne Palicki,actress,"[""Jaye""]"
140000000.0,2011-07-22,370569774.0,Captain America: The First Avenger,7,2011,PG-13,Summer,Action,230569774.0,Samuel L. Jackson,actor,"[""Nick Fury""]"
140000000.0,2011-07-22,370569774.0,Captain America: The First Avenger,7,2011,PG-13,Summer,Action,230569774.0,Chris Evans,actor,"[""Captain America"",""Steve Rogers""]"
140000000.0,2011-07-22,370569774.0,Captain America: The First Avenger,7,2011,PG-13,Summer,Action,230569774.0,Hugo Weaving,actor,"[""Johann Schmidt"",""Red Skull""]"
140000000.0,2011-07-22,370569774.0,Captain America: The First Avenger,7,2011,PG-13,Summer,Action,230569774.0,Hayley Atwell,actress,"[""Peggy Carter""]"
178000000.0,2014-05-27,370541256.0,Edge of Tomorrow,5,2014,PG-13,Summer,Action,192541256.0,Tom Cruise,actor,"[""Cage""]"
178000000.0,2014-05-27,370541256.0,Edge of Tomorrow,5,2014,PG-13,Summer,Action,192541256.0,Brendan Gleeson,actor,"[""General Brigham""]"
178000000.0,2014-05-27,370541256.0,Edge of Tomorrow,5,2014,PG-13,Summer,Action,192541256.0,Bill Paxton,actor,"[""Master Sergeant Farell""]"
178000000.0,2014-05-27,370541256.0,Edge of Tomorrow,5,2014,PG-13,Summer,Action,192541256.0,Emily Blunt,actress,"[""Rita""]"
61000000.0,2014-10-01,369330363.0,Gone Girl,10,2014,R,Fall,Mystery,308330363.0,Neil Patrick Harris,actor,"[""Desi Collings""]"
61000000.0,2014-10-01,369330363.0,Gone Girl,10,2014,R,Fall,Mystery,308330363.0,Rosamund Pike,actress,"[""Amy Dunne""]"
61000000.0,2014-10-01,369330363.0,Gone Girl,10,2014,R,Fall,Mystery,308330363.0,Ben Affleck,actor,"[""Nick Dunne""]"
61000000.0,2014-10-01,369330363.0,Gone Girl,10,2014,R,Fall,Mystery,308330363.0,Tyler Perry,actor,"[""Tanner Bolt""]"
135000000.0,2015-03-18,368871007.0,Home,3,2015,PG,Spring,Fantasy,233871007.0,Jennifer Lopez,actress,"[""Lucy Tucci""]"
135000000.0,2015-03-18,368871007.0,Home,3,2015,PG,Spring,Fantasy,233871007.0,Steve Martin,actor,"[""Captain Smek""]"
135000000.0,2015-03-18,368871007.0,Home,3,2015,PG,Spring,Fantasy,233871007.0,Jim Parsons,actor,"[""Oh""]"
135000000.0,2015-03-18,368871007.0,Home,3,2015,PG,Spring,Fantasy,233871007.0,Rihanna,actress,"[""Gratuity 'Tip' Tucci""]"
55000000.0,2018-01-17,368307760.0,Fifty Shades Freed,1,2018,R,Winter,Drama,313307760.0,Dakota Johnson,actress,"[""Anastasia Steele""]"
55000000.0,2018-01-17,368307760.0,Fifty Shades Freed,1,2018,R,Winter,Drama,313307760.0,Eric Johnson,actor,"[""Jack Hyde""]"
55000000.0,2018-01-17,368307760.0,Fifty Shades Freed,1,2018,R,Winter,Drama,313307760.0,Jamie Dornan,actor,"[""Christian Grey""]"
55000000.0,2018-01-17,368307760.0,Fifty Shades Freed,1,2018,R,Winter,Drama,313307760.0,Eloise Mumford,actress,"[""Kate Kavanagh""]"
22000000.0,2018-09-05,365550119.0,The Nun,9,2018,R,Fall,Horror,343550119.0,Demián Bichir,actor,"[""Father Burke""]"
22000000.0,2018-09-05,365550119.0,The Nun,9,2018,R,Fall,Horror,343550119.0,Bonnie Aarons,actress,"[""The Nun""]"
22000000.0,2018-09-05,365550119.0,The Nun,9,2018,R,Fall,Horror,343550119.0,Taissa Farmiga,actress,"[""Sister Irene""]"
22000000.0,2018-09-05,365550119.0,The Nun,9,2018,R,Fall,Horror,343550119.0,Jonas Bloquet,actor,"[""Frenchie""]"
80000000.0,2019-03-29,363533271.0,Shazam!,3,2019,PG-13,Spring,Action,283533271.0,Mark Strong,actor,"[""Dr. Sivana""]"
80000000.0,2019-03-29,363533271.0,Shazam!,3,2019,PG-13,Spring,Action,283533271.0,Zachary Levi,actor,"[""Shazam""]"
80000000.0,2019-03-29,363533271.0,Shazam!,3,2019,PG-13,Spring,Action,283533271.0,Asher Angel,actor,"[""Billy Batson""]"
80000000.0,2019-03-29,363533271.0,Shazam!,3,2019,PG-13,Spring,Action,283533271.0,Jack Dylan Grazer,actor,"[""Freddy Freeman""]"
127000000.0,2014-12-17,363204635.0,Night at the Museum: Secret of the Tomb,12,2014,PG,Holiday,Adventure,236204635.0,Ben Stiller,actor,"[""Larry Daley"",""Laaa""]"
127000000.0,2014-12-17,363204635.0,Night at the Museum: Secret of the Tomb,12,2014,PG,Holiday,Adventure,236204635.0,Dick Van Dyke,actor,"[""Cecil""]"
127000000.0,2014-12-17,363204635.0,Night at the Museum: Secret of the Tomb,12,2014,PG,Holiday,Adventure,236204635.0,Owen Wilson,actor,"[""Jedediah""]"
127000000.0,2014-12-17,363204635.0,Night at the Museum: Secret of the Tomb,12,2014,PG,Holiday,Adventure,236204635.0,Robin Williams,actor,"[""Teddy Roosevelt"",""Voice of Garuda""]"
125000000.0,2014-03-07,362637473.0,Noah,3,2014,PG-13,Spring,Drama,237637473.0,Anthony Hopkins,actor,"[""Methuselah""]"
125000000.0,2014-03-07,362637473.0,Noah,3,2014,PG-13,Spring,Drama,237637473.0,Jennifer Connelly,actress,"[""Naameh""]"
125000000.0,2014-03-07,362637473.0,Noah,3,2014,PG-13,Spring,Drama,237637473.0,Emma Watson,actress,"[""Ila""]"
125000000.0,2014-03-07,362637473.0,Noah,3,2014,PG-13,Spring,Drama,237637473.0,Russell Crowe,actor,"[""Noah""]"
103000000.0,2013-05-23,362000072.0,The Hangover Part III,5,2013,R,Summer,Comedy,259000072.0,Justin Bartha,actor,"[""Doug""]"
103000000.0,2013-05-23,362000072.0,The Hangover Part III,5,2013,R,Summer,Comedy,259000072.0,Bradley Cooper,actor,"[""Phil""]"
103000000.0,2013-05-23,362000072.0,The Hangover Part III,5,2013,R,Summer,Comedy,259000072.0,Ed Helms,actor,"[""Stu""]"
103000000.0,2013-05-23,362000072.0,The Hangover Part III,5,2013,R,Summer,Comedy,259000072.0,Zach Galifianakis,actor,"[""Alan""]"
85000000.0,2012-09-20,358375603.0,Hotel Transylvania,9,2012,PG,Fall,Animation,273375603.0,Adam Sandler,actor,"[""Dracula""]"
85000000.0,2012-09-20,358375603.0,Hotel Transylvania,9,2012,PG,Fall,Animation,273375603.0,Kevin James,actor,"[""Frankenstein""]"
85000000.0,2012-09-20,358375603.0,Hotel Transylvania,9,2012,PG,Fall,Animation,273375603.0,Selena Gomez,actress,"[""Mavis""]"
