budget,release_date,revenue,title,month,year,rating,season,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7
250000.0,2010-01-01,0.0,Ghosts Don't Exist,1,2010,R,Winter,Horror,Thriller,,,,,
5000000.0,2010-01-01,0.0,Full Love,1,2010,,Winter,Action,Crime,Drama,Thriller,,,
0.0,2010-01-01,0.0,Gutter King,1,2010,R,Winter,Action,,,,,,
0.0,2010-10-24,0.0,Weakness,10,2010,,Fall,Comedy,Drama,,,,,
85000000.0,2010-07-28,112483764.0,Cats & Dogs: The Revenge of Kitty Galore,7,2010,PG,Summer,Comedy,Family,Action,Fantasy,,,
0.0,2010-03-05,0.0,AMERICA STRIPPED: Naked Las Vegas,3,2010,,Spring,,,,,,,
0.0,2011-06-09,0.0,We Will Rock You,6,2011,,Summer,Comedy,,,,,,
0.0,2011-11-21,0.0,Life at the Resort,11,2011,,Holiday,Comedy,,,,,,
17000000.0,2013-04-05,97542952.0,Evil Dead,4,2013,R,Spring,Horror,,,,,,
0.0,2011-02-01,0.0,Everyday Black Man,2,2011,R,Winter,Action,Drama,,,,,
144000000.0,2016-07-14,229147509.0,Ghostbusters,7,2016,PG-13,Summer,Action,Fantasy,Comedy,,,,
0.0,2018-04-19,0.0,The Guernsey Literary & Potato Peel Pie Society,4,2018,,Spring,Romance,Drama,History,,,,
0.0,2010-10-15,2592808.0,N-Secure,10,2010,R,Fall,Drama,Crime,Thriller,,,,
0.0,2011-04-29,0.0,"Lebanon, Pa.",4,2011,,Spring,Drama,Romance,,,,,
0.0,2016-12-09,9188.0,Frank & Lola,12,2016,NR,Holiday,Drama,Mystery,Romance,,,,
2000000.0,2010-06-12,0.0,Arcadia Lost,6,2010,,Summer,Drama,,,,,,
0.0,2014-03-18,0.0,Ready 2 Die,3,2014,,Spring,Thriller,Crime,Drama,,,,
0.0,2010-04-02,0.0,Au Revoir Taipei,4,2010,NR,Spring,Comedy,,,,,,
125000000.0,2014-08-07,477200000.0,Teenage Mutant Ninja Turtles,8,2014,PG-13,Summer,Science Fiction,Action,Adventure,Fantasy,Comedy,,
0.0,2010-06-04,0.0,Raajneeti,6,2010,,Summer,Drama,Thriller,,,,,
400000.0,2012-05-21,0.0,After Porn Ends,5,2012,R,Summer,Documentary,,,,,,
5000000.0,2010-06-04,31649.0,Meet Monica Velour,6,2010,R,Summer,Comedy,Drama,Romance,,,,
0.0,2017-10-06,0.0,The Vanishing of Sidney Hall,10,2017,,Fall,Drama,Mystery,,,,,
0.0,2015-09-03,22586863.0,Solace,9,2015,R,Fall,Thriller,Crime,Mystery,,,,
23000000.0,2013-05-26,15600000.0,Behind the Candelabra,5,2013,R,Summer,Drama,Romance,,,,,
25000000.0,2011-09-09,23057115.0,Warrior,9,2011,PG-13,Fall,Drama,Action,,,,,
38000000.0,2016-01-21,112343513.0,How to Be Single,1,2016,R,Winter,Comedy,Romance,,,,,
0.0,2011-01-01,0.0,The Ride of Tom & Valkyrie,1,2011,,Winter,,,,,,,
0.0,2011-09-13,0.0,Gingerdead Man 3: Saturday Night Cleaver,9,2011,NR,Fall,Horror,Comedy,Science Fiction,,,,
0.0,2012-09-09,0.0,Casting By,9,2012,,Fall,Documentary,,,,,,
0.0,2010-01-25,0.0,As Good As Dead,1,2010,R,Winter,Action,Adventure,Thriller,,,,
0.0,2013-10-08,0.0,Dancing Ninja,10,2013,NR,Fall,Action,Comedy,Crime,,,,
0.0,2010-10-05,0.0,Upside,10,2010,,Fall,Drama,,,,,,
200000.0,2010-05-15,0.0,Shit Year,5,2010,,Summer,Drama,,,,,,
0.0,2010-03-31,0.0,The Last Song,3,2010,PG,Spring,Drama,Family,Romance,,,,
7000000.0,2010-05-11,7644937.0,Last Night,5,2010,R,Summer,Drama,Romance,,,,,
0.0,2010-10-09,0.0,Doomsday County,10,2010,NR,Fall,Horror,,,,,,
0.0,2012-04-28,0.0,Roulette,4,2012,,Spring,Drama,Thriller,,,,,
0.0,2014-05-23,0.0,The Angriest Man in Brooklyn,5,2014,R,Summer,Drama,Comedy,,,,,
0.0,2012-06-05,0.0,Code 207,6,2012,,Summer,Drama,Action,Thriller,War,,,
0.0,2010-08-20,0.0,10-20,8,2010,,Summer,Drama,,,,,,
0.0,2012-05-26,0.0,The Legends of Nethiah,5,2012,PG-13,Summer,Fantasy,Drama,Family,,,,
0.0,2011-03-13,0.0,The FP,3,2011,R,Spring,Comedy,,,,,,
0.0,2010-06-01,0.0,Wild Ride,6,2010,,Summer,,,,,,,
0.0,2012-04-19,0.0,Overnight,4,2012,R,Spring,Comedy,Romance,,,,,
0.0,2012-03-15,0.0,Absolute Fear,3,2012,,Spring,,,,,,,
0.0,2010-04-24,0.0,Sons of Perdition,4,2010,,Spring,Documentary,,,,,,
0.0,2010-02-10,0.0,Waiting for Forever,2,2010,PG-13,Winter,Drama,Romance,,,,,
0.0,2010-11-04,0.0,Christina,11,2010,,Holiday,Drama,,,,,,
0.0,2010-03-26,0.0,In the Land of the Free...,3,2010,,Spring,Documentary,,,,,,
0.0,2010-03-22,0.0,Devolved,3,2010,,Spring,Comedy,,,,,,
0.0,2010-03-10,0.0,NoNAMES,3,2010,NR,Spring,Drama,,,,,,
0.0,2010-08-04,0.0,The Presence,8,2010,PG,Summer,Drama,Horror,Thriller,,,,
1000000.0,2010-09-03,0.0,Beijing Punk,9,2010,,Fall,Comedy,,,,,,
0.0,2010-03-12,0.0,Closed for the Season,3,2010,,Spring,Horror,,,,,,
0.0,2019-05-09,32677774.0,The Hustle,5,2019,PG-13,Summer,Comedy,,,,,,
68000000.0,2012-07-26,68267862.0,The Watch,7,2012,R,Summer,Action,Comedy,Science Fiction,,,,
380000000.0,2011-05-14,1045713802.0,Pirates of the Caribbean: On Stranger Tides,5,2011,PG-13,Summer,Adventure,Action,Fantasy,,,,
300000.0,2010-01-29,0.0,Growth,1,2010,NR,Winter,Horror,Science Fiction,Thriller,,,,
200000000.0,2013-04-18,1214811252.0,Iron Man 3,4,2013,PG-13,Spring,Action,Adventure,Science Fiction,,,,
500000.0,2012-12-01,0.0,The Haunting of Pearson Place,12,2012,,Holiday,Horror,,,,,,
0.0,2010-06-09,0.0,A Foundling,6,2010,,Summer,Science Fiction,Western,,,,,
0.0,2010-01-14,18000.0,Every Day,1,2010,R,Winter,Drama,Comedy,Romance,,,,
0.0,2011-03-11,0.0,Harvest,3,2011,R,Spring,Drama,,,,,,
159000000.0,2019-11-01,8000000.0,The Irishman,11,2019,,Holiday,Crime,Drama,History,,,,
150000000.0,2011-05-25,665692281.0,Kung Fu Panda 2,5,2011,PG,Summer,Animation,Family,,,,,
4.0,2011-10-17,0.0,Not Another Not Another Movie,10,2011,R,Fall,Comedy,,,,,,
80000000.0,2010-12-17,201584141.0,Yogi Bear,12,2010,PG,Holiday,Comedy,Family,Animation,Adventure,,,
1.0,2012-06-07,0.0,Blue Ridge,6,2012,,Summer,,,,,,,
0.0,2010-01-01,0.0,The Ascent,1,2010,,Winter,Action,Drama,Thriller,,,,
0.0,2011-01-07,0.0,Violent Blue,1,2011,,Winter,Drama,Thriller,,,,,
0.0,2010-01-01,0.0,Ghost from the Machine,1,2010,PG-13,Winter,Thriller,Science Fiction,,,,,
0.0,2010-01-01,0.0,Scrappers,1,2010,,Winter,Documentary,,,,,,
0.0,2010-07-16,531826.0,Standing Ovation,7,2010,,Summer,Comedy,Music,Family,,,,
0.0,2010-10-12,0.0,The Devil's Gravestone,10,2010,,Fall,Horror,,,,,,
0.0,2010-09-03,0.0,The Bill Collector,9,2010,,Fall,Comedy,Drama,,,,,
300000.0,2010-08-06,0.0,Last Letters from Monte Rosa,8,2010,,Summer,Drama,,,,,,
0.0,2013-10-01,0.0,Street Dogs of South Central,10,2013,,Fall,Documentary,,,,,,
14000000.0,2010-03-12,21409028.0,Our Family Wedding,3,2010,PG-13,Spring,Comedy,,,,,,
0.0,2011-01-01,0.0,Fred & Vinnie,1,2011,,Winter,,,,,,,
0.0,2010-10-08,0.0,Ghetto Physics: Will the Real Pimps and Hos Please Stand Up?,10,2010,,Fall,Documentary,Drama,,,,,
150000000.0,2011-03-09,38992758.0,Mars Needs Moms,3,2011,PG,Spring,Adventure,Animation,Family,,,,
0.0,2014-05-17,0.0,Away From Here,5,2014,NR,Summer,Drama,,,,,,
26400000.0,2010-10-01,62000000.0,Enthiran,10,2010,,Fall,Action,Science Fiction,,,,,
8000000.0,2011-09-30,39187783.0,50/50,9,2011,,Fall,Comedy,Drama,,,,,
10000000.0,2012-06-22,9636289.0,Seeking a Friend for the End of the World,6,2012,R,Summer,Comedy,Drama,Romance,Science Fiction,,,
0.0,2010-01-01,0.0,Ten Stories Tall,1,2010,,Winter,,,,,,,
0.0,2013-02-16,0.0,Blue Dream,2,2013,,Winter,,,,,,,
0.0,2010-05-01,0.0,All About Evil,5,2010,R,Summer,Horror,,,,,,
0.0,2011-02-04,0.0,American Grindhouse,2,2011,,Winter,Documentary,History,,,,,
17000000.0,2011-01-17,0.0,The Big Bang,1,2011,R,Winter,Action,Mystery,Thriller,,,,
0.0,2010-03-20,0.0,Dance with the One,3,2010,,Spring,Drama,,,,,,
2450000.0,2011-05-13,0.0,Go for It!,5,2011,PG-13,Summer,Drama,Family,,,,,
0.0,2010-01-29,0.0,Machete Joe,1,2010,,Winter,Horror,,,,,,
0.0,2010-04-17,0.0,Father vs. Son,4,2010,,Spring,,,,,,,
0.0,2010-01-24,0.0,The Taqwacores,1,2010,,Winter,Action,Comedy,Drama,,,,
0.0,2010-01-01,0.0,Wushu Warrior,1,2010,,Winter,Action,Adventure,,,,,
40000000.0,2018-08-22,27506452.0,The Happytime Murders,8,2018,,Summer,Action,Comedy,Crime,,,,
55000000.0,2013-01-31,9489829.0,Bullet to the Head,1,2013,R,Winter,Action,Crime,Thriller,,,,
0.0,2011-01-07,0.0,The Absent,1,2011,,Winter,Horror,Thriller,Mystery,,,,
0.0,2011-06-20,0.0,Bunnyman,6,2011,R,Summer,Horror,,,,,,
1000000.0,2010-03-06,0.0,Dark Woods,3,2010,R,Spring,Drama,Horror,Thriller,,,,
0.0,2013-03-16,0.0,Don’t Stop Believin’: Everyman’s Journey,3,2013,,Spring,Documentary,Music,,,,,
0.0,2015-04-15,0.0,Kissing Strangers,4,2015,,Spring,Comedy,Romance,,,,,
0.0,2009-01-01,0.0,The Locker,1,2009,,Winter,,,,,,,
0.0,2013-11-01,0.0,House of Dust,11,2013,,Holiday,Horror,Thriller,,,,,
0.0,2015-04-21,0.0,Sam,4,2015,NR,Spring,Comedy,Fantasy,Romance,,,,
0.0,2012-07-01,0.0,Man from Shaolin,7,2012,,Summer,,,,,,,
0.0,2013-10-03,175705.0,A.C.O.D.,10,2013,R,Fall,Comedy,,,,,,
0.0,2013-07-13,0.0,Blooming Flowers,7,2013,,Summer,,,,,,,
1030064.0,2013-09-19,0.0,Kill Your Darlings,9,2013,NR,Fall,Drama,Romance,Thriller,,,,
0.0,2011-02-26,0.0,Rat Scratch Fever,2,2011,,Winter,Science Fiction,Horror,,,,,
0.0,2010-04-16,0.0,The Scientist,4,2010,R,Spring,Drama,Science Fiction,,,,,
0.0,2011-03-15,0.0,Rhyme and Punishment,3,2011,,Spring,Documentary,Music,,,,,
0.0,2011-03-22,0.0,Last Will,3,2011,PG,Spring,Drama,Thriller,,,,,
0.0,2010-02-26,0.0,Babnik,2,2010,,Winter,Thriller,,,,,,
0.0,2015-12-04,0.0,Fearless,12,2015,,Holiday,Music,Comedy,Drama,,,,
0.0,2011-05-13,19411.0,Skateland,5,2011,,Summer,Drama,,,,,,
0.0,2010-01-02,0.0,Horse Crazy 2: The Legend of Grizzly Mountain,1,2010,G,Winter,Family,,,,,,
7000000.0,2011-09-09,1941667.0,The Oranges,9,2011,R,Fall,Comedy,Romance,Drama,,,,
0.0,2012-10-02,0.0,Hypothermia,10,2012,NR,Fall,Horror,,,,,,
0.0,2010-08-19,0.0,The Invisible Eye,8,2010,,Summer,Drama,,,,,,
0.0,2010-01-01,0.0,Audrey the Trainwreck,1,2010,,Winter,Drama,Romance,,,,,
0.0,2010-04-01,0.0,Case 219,4,2010,,Spring,Drama,,,,,,
4500000.0,2010-10-13,0.0,The Child's Eye,10,2010,,Fall,Horror,,,,,,
0.0,2010-01-24,0.0,3 Backyards,1,2010,,Winter,Drama,,,,,,
10000000.0,2010-01-13,33583175.0,Devil,1,2010,PG-13,Winter,Horror,Mystery,Thriller,,,,
0.0,2010-10-08,0.0,Cherry,10,2010,R,Fall,Comedy,Drama,Romance,,,,
0.0,2010-05-20,0.0,The Truth,5,2010,,Summer,Thriller,,,,,,
0.0,2013-05-24,0.0,Family Blood,5,2013,,Summer,Fantasy,Romance,,,,,
1000000.0,2010-09-24,0.0,The Potential Inside,9,2010,,Fall,Drama,,,,,,
0.0,2012-10-16,0.0,Becoming Blond,10,2012,,Fall,Comedy,,,,,,
0.0,2010-02-27,0.0,Birdemic: Shock and Terror,2,2010,NR,Winter,Horror,Science Fiction,,,,,
1000000.0,2011-01-01,0.0,The Gadarene Swine,1,2011,,Winter,Drama,,,,,,
0.0,2011-11-01,0.0,Without a Home,11,2011,,Holiday,,,,,,,
0.0,2012-02-13,0.0,Splinters,2,2012,,Winter,Documentary,,,,,,
0.0,2011-03-25,0.0,There Be Dragons,3,2011,PG-13,Spring,Drama,War,,,,,
0.0,2011-04-01,8020.0,Wrecked,4,2011,R,Spring,Mystery,Thriller,,,,,
93000000.0,2011-08-03,482860185.0,Rise of the Planet of the Apes,8,2011,PG-13,Summer,Thriller,Action,Drama,Science Fiction,,,
19116000.0,2018-05-19,0.0,The Man Who Killed Don Quixote,5,2018,NR,Summer,Comedy,Fantasy,Adventure,,,,
0.0,2010-01-01,0.0,Deeper and Deeper,1,2010,,Winter,,,,,,,
0.0,2012-03-05,0.0,The Diary of Preston Plummer,3,2012,,Spring,Drama,Romance,,,,,
0.0,2010-01-01,0.0,Exquisite Corpse,1,2010,,Winter,Horror,,,,,,
0.0,2010-07-22,96868.0,A Little Help,7,2010,R,Summer,Comedy,Drama,Romance,,,,
0.0,2011-07-29,282448.0,The Interrupters,7,2011,NR,Summer,Documentary,,,,,,
0.0,2013-09-27,4029.0,Morning,9,2013,,Fall,Drama,,,,,,
1800000.0,2010-08-27,67738090.0,The Last Exorcism,8,2010,PG-13,Summer,Horror,Drama,Thriller,,,,
500000.0,2010-07-27,0.0,A Gangland Love Story,7,2010,,Summer,Drama,Romance,,,,,
80000000.0,2010-08-03,274470394.0,The Expendables,8,2010,R,Summer,Thriller,Adventure,Action,,,,
0.0,2010-08-10,0.0,Grand Slammed,8,2010,R,Summer,,,,,,,
112000000.0,2010-12-25,237382724.0,Gulliver's Travels,12,2010,PG,Holiday,Comedy,Adventure,Family,Fantasy,,,
0.0,2010-05-03,0.0,John Henry: A Steel Driving Race Horse,5,2010,,Summer,,,,,,,
0.0,2010-01-01,0.0,The Jack of Spades,1,2010,,Winter,,,,,,,
21000000.0,2010-04-15,49050886.0,Death at a Funeral,4,2010,R,Spring,Comedy,,,,,,
0.0,2021-06-17,0.0,In The Heights,6,2021,,Summer,Drama,Music,,,,,
30000000.0,2013-11-14,5186767.0,Oldboy,11,2013,R,Holiday,Drama,Thriller,Mystery,Action,,,
21000000.0,2011-02-11,970816.0,The Beaver,2,2011,PG-13,Winter,Drama,,,,,,
0.0,2011-11-22,0.0,Carjacked,11,2011,R,Holiday,Action,Thriller,,,,,
0.0,2012-12-07,0.0,Dino Time,12,2012,PG,Holiday,Animation,Adventure,Comedy,Family,,,
60000000.0,2013-01-10,105200903.0,Gangster Squad,1,2013,R,Winter,Crime,Drama,Action,Thriller,,,
0.0,2010-07-30,12000.0,The Dry Land,7,2010,,Summer,Drama,,,,,,
25000000.0,2013-12-26,74188937.0,August: Osage County,12,2013,,Holiday,Comedy,Drama,,,,,
0.0,2010-10-08,0.0,The Zero Hour,10,2010,,Fall,Thriller,Drama,,,,,
0.0,2010-12-29,0.0,Exorcismus,12,2010,,Holiday,Thriller,Horror,,,,,
32000000.0,2010-08-27,42045846.0,Going the Distance,8,2010,R,Summer,Comedy,Drama,Romance,,,,
21169000.0,2011-02-16,0.0,Largo Winch II,2,2011,,Winter,Action,Adventure,Thriller,,,,
0.0,2013-11-14,0.0,Revenge of the Mekons,11,2013,NR,Holiday,Music,Documentary,,,,,
0.0,2010-09-10,0.0,SubHysteria,9,2010,,Fall,Thriller,Drama,,,,,
0.0,2015-07-01,0.0,Faith of Our Fathers,7,2015,,Summer,War,Drama,,,,,
0.0,2012-01-27,0.0,The Last Death,1,2012,,Winter,Thriller,Science Fiction,,,,,
3000000.0,2012-12-18,0.0,Freeloaders,12,2012,R,Holiday,Comedy,,,,,,
0.0,2010-02-05,3065860.0,Frozen,2,2010,,Winter,Thriller,,,,,,
0.0,2010-01-14,0.0,Daddy I Do,1,2010,,Winter,Documentary,,,,,,
69000000.0,2010-07-08,543513985.0,Despicable Me,7,2010,PG,Summer,Animation,Family,,,,,
0.0,2010-04-20,0.0,Cheech & Chong's Hey Watch This,4,2010,R,Spring,Documentary,Comedy,,,,,
0.0,2010-01-01,0.0,The Terror Experiment,1,2010,,Winter,Horror,Action,Thriller,,,,
0.0,2010-04-25,0.0,Ingression,4,2010,,Spring,Horror,,,,,,
7000000.0,2013-11-28,0.0,The Trials of Cate McCall,11,2013,R,Holiday,Drama,,,,,,
110000000.0,2011-11-16,712171856.0,The Twilight Saga: Breaking Dawn - Part 1,11,2011,PG-13,Holiday,Adventure,Fantasy,Romance,,,,
68000000.0,2010-06-23,698491347.0,The Twilight Saga: Eclipse,6,2010,PG-13,Summer,Adventure,Fantasy,Drama,Romance,,,
0.0,2010-03-14,0.0,The People vs. George Lucas,3,2010,,Spring,Documentary,,,,,,
0.0,2011-08-15,0.0,The Custom Mary,8,2011,,Summer,,,,,,,
500000.0,2011-06-03,0.0,Stags,6,2011,,Summer,Comedy,Romance,,,,,
0.0,2010-02-10,0.0,Journey From Zanskar,2,2010,,Winter,Documentary,,,,,,
0.0,2011-01-17,0.0,Choose,1,2011,R,Winter,Crime,Drama,Horror,Thriller,,,
0.0,2010-04-22,0.0,Five Star Day,4,2010,,Spring,Drama,Romance,,,,,
0.0,2010-03-23,0.0,New Terminal Hotel,3,2010,,Spring,Horror,Thriller,,,,,
0.0,2011-03-06,0.0,Bad Actress,3,2011,,Spring,Comedy,,,,,,
0.0,2015-08-15,0.0,Aliens: Zone-X,8,2015,,Summer,Science Fiction,,,,,,
0.0,2011-11-04,0.0,Apache 8,11,2011,,Holiday,Documentary,,,,,,
0.0,2016-09-19,0.0,Third Party President: Citizen Rocky,9,2016,,Fall,Documentary,,,,,,
500000.0,2012-05-01,0.0,Complacent,5,2012,,Summer,Drama,,,,,,
500.0,2018-04-22,0.0,5K1,4,2018,,Spring,,,,,,,
0.0,2010-02-08,0.0,God Went Surfing With The Devil,2,2010,,Winter,Documentary,,,,,,
0.0,2008-09-11,0.0,Humble Beauty: Skid Row Artists,9,2008,,Fall,,,,,,,
0.0,2010-07-10,0.0,Backlight,7,2010,,Summer,Drama,Romance,Science Fiction,,,,
0.0,2016-02-14,0.0,Sticky: A (Self) Love Story,2,2016,PG-13,Winter,Documentary,,,,,,
0.0,2011-06-21,0.0,Make,6,2011,,Summer,,,,,,,
0.0,2010-02-06,0.0,Mississippi Queen,2,2010,,Winter,,,,,,,
0.0,2011-05-01,0.0,"My Vietnam, Your Iraq",5,2011,,Summer,Documentary,,,,,,
0.0,2010-06-01,0.0,Our House,6,2010,,Summer,Documentary,,,,,,
0.0,2010-02-05,0.0,Taylor Camp,2,2010,,Winter,Documentary,,,,,,
0.0,2011-09-09,0.0,White Wash,9,2011,,Fall,,,,,,,
0.0,2010-01-01,0.0,Roman's Bride,1,2010,,Winter,,,,,,,
0.0,2011-02-01,0.0,Claustrophobia,2,2011,,Winter,Thriller,,,,,,
0.0,2012-04-06,0.0,Fuzz Track City,4,2012,,Spring,Mystery,,,,,,
25000000.0,2012-04-19,99357138.0,The Lucky One,4,2012,PG-13,Spring,Drama,Romance,,,,,
0.0,2012-10-14,0.0,The One-Nighter,10,2012,,Fall,Adventure,Comedy,Romance,Music,,,
3000000.0,2014-04-04,0.0,Something Wicked,4,2014,R,Spring,Mystery,Thriller,,,,,
100000.0,2012-04-13,0.0,Two Days in February,4,2012,,Spring,Romance,Drama,,,,,
0.0,2010-05-15,0.0,Beg,5,2010,,Summer,Horror,Mystery,Science Fiction,,,,
0.0,2010-10-01,0.0,Cyrus: Mind of a Serial Killer,10,2010,,Fall,Crime,Horror,Mystery,Thriller,,,
25000000.0,2013-08-16,115922175.0,The Butler,8,2013,PG-13,Summer,Drama,,,,,,
0.0,2010-04-09,0.0,I'm Dangerous With Love,4,2010,,Spring,Documentary,,,,,,
0.0,2011-06-03,0.0,Some Days Are Better Than Others,6,2011,,Summer,Drama,,,,,,
0.0,2010-09-01,0.0,Death Calls,9,2010,,Fall,,,,,,,
0.0,2010-07-01,0.0,Pearl,7,2010,,Summer,,,,,,,
0.0,2010-11-27,0.0,Bold Native,11,2010,,Holiday,Drama,,,,,,
7000000.0,2010-01-29,0.0,Preacher's Kid,1,2010,PG-13,Winter,Drama,Family,,,,,
0.0,2013-03-15,0.0,K-11,3,2013,NR,Spring,Drama,,,,,,
0.0,2012-09-07,0.0,St George's Day,9,2012,R,Fall,Action,Crime,Thriller,,,,
800000.0,2013-02-11,0.0,32 Hours 7 Minutes,2,2013,,Winter,Documentary,,,,,,
0.0,2013-03-01,0.0,The Battle of Pussy Willow Creek,3,2013,NR,Spring,Comedy,History,War,,,,
0.0,2010-02-12,0.0,Burning in the Sun,2,2010,,Winter,Documentary,,,,,,
0.0,2011-01-01,0.0,Captive Beauty,1,2011,,Winter,,,,,,,
0.0,2011-01-01,0.0,Convincing Clooney,1,2011,,Winter,,,,,,,
0.0,2018-01-02,0.0,Gathering of Heroes: Legend of the Seven Swords,1,2018,NR,Winter,Action,Fantasy,Science Fiction,,,,
0.0,2013-08-15,0.0,The Mine,8,2013,,Summer,Adventure,Horror,Mystery,Thriller,,,
0.0,2010-01-20,0.0,Gainsbourg: A Heroic Life,1,2010,,Winter,Drama,,,,,,
0.0,2017-01-13,0.0,The Book of Love,1,2017,,Winter,Drama,,,,,,
0.0,2010-10-10,0.0,Cruz Reynoso: Sowing the Seeds of Justice,10,2010,,Fall,History,,,,,,
0.0,2010-03-27,0.0,Memoirs of a Teenage Amnesiac,3,2010,,Spring,Drama,Romance,,,,,
0.0,2010-01-01,0.0,The Last Harbor,1,2010,PG-13,Winter,Crime,Thriller,Mystery,,,,
0.0,2010-01-01,0.0,Shoot the Hero,1,2010,,Winter,Action,Comedy,,,,,
6000000.0,2013-01-01,32438988.0,Movie 43,1,2013,R,Winter,Comedy,,,,,,
495000.0,2010-04-18,0.0,GasHole,4,2010,,Spring,Documentary,,,,,,
20000000.0,2011-02-10,0.0,The Resident,2,2011,R,Winter,Thriller,Mystery,,,,,
0.0,2010-07-13,0.0,Hit Parade,7,2010,,Summer,Adventure,Action,Comedy,Thriller,Crime,,
0.0,2011-07-24,0.0,Savage,7,2011,R,Summer,Horror,Science Fiction,Thriller,,,,
40000000.0,2011-04-08,45735397.0,Arthur,4,2011,PG-13,Spring,Comedy,Romance,,,,,
0.0,2011-01-01,0.0,The Soccer Nanny,1,2011,,Winter,Family,Comedy,,,,,
0.0,2010-07-01,14870.0,The Perfect Host,7,2010,R,Summer,Comedy,Thriller,Crime,,,,
0.0,2014-05-23,0.0,Demon Legacy,5,2014,,Summer,Horror,,,,,,
175000000.0,2013-12-06,150962475.0,47 Ronin,12,2013,PG-13,Holiday,Drama,Action,Adventure,Fantasy,,,
0.0,2012-04-01,0.0,Cartoon College,4,2012,,Spring,Documentary,,,,,,
0.0,2011-05-10,0.0,Dahmer vs. Gacy,5,2011,,Summer,Horror,,,,,,
0.0,2010-10-01,0.0,The Disappearance of McKinley Nolan,10,2010,,Fall,Documentary,,,,,,
5000000.0,2011-11-18,0.0,Fast Lane,11,2011,R,Holiday,Action,Thriller,,,,,
0.0,2011-06-24,0.0,Ratline,6,2011,,Summer,Horror,,,,,,
0.0,2012-09-16,0.0,Slaughter Creek,9,2012,,Fall,Horror,Drama,,,,,
75000000.0,2012-06-13,59418613.0,Rock of Ages,6,2012,PG-13,Summer,Comedy,Drama,Music,Romance,,,
7000000.0,2010-06-18,0.0,Cyrus,6,2010,R,Summer,Comedy,Drama,Romance,,,,
0.0,2010-08-31,0.0,The Wylds: The Adventures of Chris Fable,8,2010,,Summer,Action,Drama,Adventure,Fantasy,,,
0.0,2010-02-25,0.0,Hunting & Sons,2,2010,,Winter,Drama,,,,,,
1000000.0,2011-01-04,0.0,The Shadows,1,2011,,Winter,Horror,Mystery,,,,,
600.0,2010-09-02,0.0,Skatopia: 88 Acres of Anarchy,9,2010,,Fall,Documentary,,,,,,
0.0,2010-09-17,0.0,3 Billion and Counting,9,2010,,Fall,,,,,,,
0.0,2010-10-01,0.0,The Frankenstein Syndrome,10,2010,NR,Fall,Horror,Science Fiction,,,,,
0.0,2017-09-01,0.0,Locked Away,9,2017,,Fall,Horror,,,,,,
0.0,2011-11-11,0.0,Who the F#ck Is Chip Seinfeld?,11,2011,R,Holiday,Comedy,,,,,,
0.0,2011-09-27,0.0,The Hagstone Demon,9,2011,R,Fall,Horror,,,,,,
0.0,2011-01-22,0.0,VS: The Movie,1,2011,,Winter,Action,,,,,,
0.0,2010-01-01,0.0,Dead End,1,2010,,Winter,Horror,,,,,,
0.0,2010-07-18,0.0,Raspberry Magic,7,2010,,Summer,Comedy,Drama,Family,,,,
0.0,2010-08-12,0.0,Metaphysia 2012,8,2010,,Summer,,,,,,,
0.0,2016-09-20,0.0,Defying the Nazis: The Sharps' War,9,2016,,Fall,Documentary,,,,,,
15000000.0,2010-08-26,13004198.0,In a Better World,8,2010,R,Summer,Drama,,,,,,
155000000.0,2015-06-23,440603537.0,Terminator Genisys,6,2015,PG-13,Summer,Science Fiction,Action,Thriller,Adventure,,,
0.0,2010-10-15,0.0,DMT: The Spirit Molecule,10,2010,NR,Fall,Documentary,,,,,,
0.0,2011-03-11,10.0,Elektra Luxx,3,2011,,Spring,Comedy,Drama,,,,,
0.0,2012-05-01,0.0,The Rock 'n' Roll Dreams of Duncan Christopher,5,2012,PG-13,Summer,Comedy,Drama,,,,,
0.0,2011-06-10,0.0,Strings,6,2011,,Summer,Drama,Thriller,,,,,
30000000.0,2011-09-16,80630608.0,Tinker Tailor Soldier Spy,9,2011,R,Fall,Drama,Thriller,Mystery,,,,
0.0,2013-04-18,0.0,Cheech & Chong's Animated Movie,4,2013,R,Spring,Animation,Comedy,,,,,
967686.0,2010-05-07,4658570.0,Four Lions,5,2010,,Summer,Comedy,Crime,Drama,,,,
120000000.0,2010-12-17,48668907.0,How Do You Know,12,2010,PG-13,Holiday,Comedy,Drama,Romance,,,,
2500000.0,2011-12-02,0.0,A Warrior's Heart,12,2011,,Holiday,Action,Drama,Family,,,,
0.0,2010-10-08,22270.0,Ceremony,10,2010,R,Fall,Comedy,Romance,,,,,
1500000.0,2010-10-14,0.0,The Shrine,10,2010,,Fall,Horror,,,,,,
0.0,2013-01-11,0.0,Fairhaven,1,2013,,Winter,Comedy,Drama,,,,,
80000.0,2013-04-02,0.0,In the Shadows,4,2013,,Spring,Documentary,,,,,,
0.0,2008-01-01,0.0,THE MONEY FIX,1,2008,NR,Winter,Documentary,,,,,,
0.0,2011-05-31,0.0,"David Byrne - Ride, Rise, Roar",5,2011,,Summer,Music,Documentary,,,,,
0.0,2011-10-22,0.0,The World of Z,10,2011,,Fall,Documentary,,,,,,
250000.0,2010-10-31,0.0,Butterfly,10,2010,,Fall,Thriller,Horror,,,,,
